Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
310,50,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7460.144531,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,51,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7490.145020,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,51,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7520.145996,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7550.146973,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7580.147949,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7610.148926,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7640.149902,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7670.150391,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7700.152344,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7730.152832,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7760.153809,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7790.154785,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,55,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7820.156250,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,55,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7850.156738,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,56,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7880.157715,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,56,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7910.159668,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,56,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7940.160156,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,7970.160645,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8000.161621,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8030.163574,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,58,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8060.164063,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,58,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8090.164551,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,59,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8120.165527,5576.610352,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,59,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8150.167480,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
310,59,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8180.168457,5576.610840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8209.079102,5574.936035,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8234.143555,5567.353516,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8259.199219,5559.770996,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8284.252930,5552.195313,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8309.310547,5544.640625,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8334.383789,5537.118652,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,2,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8359.446289,5529.591797,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,2,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8384.506836,5522.075684,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,3,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8409.565430,5514.568359,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,3,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8434.641602,5507.098145,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,3,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8459.708008,5499.624512,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8484.771484,5492.160156,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8509.835938,5484.708984,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8534.895508,5477.261719,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,5,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8559.964844,5469.843262,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,5,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8585.026367,5462.422852,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8610.083008,5455.010254,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8635.144531,5447.614746,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8660.201172,5440.226074,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8685.258789,5432.850098,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8710.317383,5425.488770,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8735.381836,5418.148926,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8760.442383,5410.813477,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8785.499023,5403.486328,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8810.552734,5396.169434,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,9,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8835.612305,5388.871582,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,9,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8860.670898,5381.584961,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,9,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8885.725586,5374.306641,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,10,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8910.791992,5367.060059,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,10,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8935.850586,5359.813477,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8960.909180,5352.578613,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,8985.972656,5345.364746,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9011.034180,5338.161621,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9036.100586,5330.976563,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9061.164063,5323.802246,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9086.225586,5316.639648,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,13,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9111.285156,5309.487305,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,13,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9136.341797,5302.341309,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,13,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9161.402344,5295.215332,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,14,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9186.465820,5288.108398,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,14,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9211.531250,5281.018555,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9236.588867,5273.929199,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9261.650391,5266.858398,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9286.723633,5259.819336,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,16,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9311.789063,5252.784180,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,16,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9336.864258,5245.774902,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9361.926758,5238.761230,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9386.996094,5231.771484,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9412.053711,5224.779297,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9437.115234,5217.805664,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9462.176758,5210.847168,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9487.235352,5203.898438,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9512.291992,5196.962891,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9537.348633,5190.039063,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9562.411133,5183.138672,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9587.469727,5176.247070,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9612.534180,5169.377930,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9637.606445,5162.534180,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9662.661133,5155.680176,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9687.728516,5148.860840,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9712.614258,5141.804199,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9732.723633,5128.193848,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9752.873047,5114.639160,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9772.986328,5101.039063,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9793.086914,5087.421875,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9813.199219,5073.821777,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,24,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9833.331055,5060.252930,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,24,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9853.452148,5046.670410,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9873.580078,5033.100586,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9893.710938,5019.534668,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9913.831055,5005.958008,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9933.952148,4992.383789,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9954.079102,4978.820801,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9974.208008,4965.261719,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,27,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,9994.336914,4951.705078,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,27,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10014.460938,4938.145996,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10034.581055,4924.580566,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10054.719727,4911.045410,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10074.842773,4897.490723,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10094.976563,4883.952637,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10115.094727,4870.393555,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10135.206055,4856.829590,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,30,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10155.321289,4843.272949,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,30,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10175.446289,4829.733398,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,31,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10195.565430,4816.187500,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,31,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10215.692383,4802.653320,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,31,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10235.803711,4789.101074,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10255.913086,4775.549316,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10276.048828,4762.035645,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10296.161133,4748.492676,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10316.279297,4734.959961,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10336.411133,4721.450195,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10356.532227,4707.926270,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,34,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10376.655273,4694.406250,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,34,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10396.779297,4680.893555,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,34,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10416.893555,4667.368652,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,35,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,10437.010742,4653.851074,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
