Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
422,44,760,957,31133,26019,5114,3102,37,23,14,9,31843,28,508.371338,1001.403748,8.647989,0.838097,5.372029,0.939874,14,0.018421,0,0.000000,554,0.728947,717,0.943421,346180.406250,0.000000
423,13,763,957,31167,26043,5124,3107,34,24,10,5,31880,37,505.741486,1002.544678,8.641502,0.849530,5.380221,0.959134,14,0.018349,0,0.000000,548,0.718218,721,0.944954,346232.000000,0.000424
423,42,766,957,31208,26069,5139,3117,41,26,15,10,31924,44,497.410980,1002.779358,8.630530,0.867495,5.367447,0.963248,14,0.018277,0,0.000000,548,0.715405,725,0.946475,346169.125000,0.000201
424,12,781,957,31241,26091,5150,3124,33,22,11,7,31972,48,487.811432,995.350098,8.638966,0.853774,5.361479,0.962887,15,0.019206,0,0.000000,553,0.708067,737,0.943662,346173.937500,0.015357
424,42,802,957,31264,26100,5164,3134,23,9,14,10,32016,44,492.899048,987.266357,8.627194,0.865923,5.372936,0.976178,17,0.021197,0,0.000000,568,0.708229,754,0.940150,346195.968750,0.002978
425,12,814,957,31292,26123,5169,3137,28,23,5,3,32056,40,490.512512,983.502747,8.636372,0.857315,5.374596,0.982502,15,0.018428,0,0.000000,578,0.710074,769,0.944717,346313.312500,0.002942
425,42,814,957,31333,26147,5186,3151,41,24,17,14,32097,41,491.318909,986.188171,8.632490,0.865428,5.344274,0.986392,15,0.018428,0,0.000000,577,0.708845,771,0.947174,346278.968750,0.000164
426,13,814,957,31369,26166,5203,3159,36,19,17,8,32133,36,494.477783,986.288269,8.629484,0.863009,5.345613,0.991787,16,0.019656,0,0.000000,581,0.713759,770,0.945946,346220.937500,0.000393
426,43,820,957,31410,26188,5222,3170,41,22,19,11,32180,47,492.868011,984.493164,8.624513,0.870076,5.329818,1.003884,15,0.018293,0,0.000000,589,0.718293,775,0.945122,346331.687500,0.033642
427,13,837,957,31438,26206,5232,3175,28,18,10,5,32225,45,492.292847,978.181580,8.643703,0.853698,5.330076,1.014209,15,0.017921,0,0.000000,595,0.710872,791,0.945042,346432.000000,0.000000
427,44,851,957,31472,26232,5240,3180,34,26,8,5,32273,48,485.090424,971.995239,8.657908,0.844410,5.336711,1.012084,16,0.018801,0,0.000000,606,0.712103,804,0.944771,346497.906250,0.000728
428,14,833,957,31514,26259,5255,3189,42,27,15,9,32297,24,492.541870,980.419861,8.683557,0.815104,5.321353,1.019003,15,0.018007,0,0.000000,593,0.711885,789,0.947179,346403.125000,0.000015
428,45,832,957,31546,26278,5268,3198,32,19,13,9,32328,31,500.658813,982.059937,8.680110,0.824255,5.318288,1.028068,16,0.019231,0,0.000000,590,0.709135,786,0.944712,346374.562500,0.000097
429,15,823,957,31592,26304,5288,3210,46,26,20,12,32365,37,506.109344,987.837158,8.670828,0.821774,5.325644,1.037642,15,0.018226,0,0.000000,584,0.709599,779,0.946537,346379.968750,0.000714
429,45,820,957,31630,26324,5306,3222,38,20,18,12,32400,35,511.015656,990.555847,8.670556,0.826874,5.316847,1.040305,14,0.017073,0,0.000000,578,0.704878,776,0.946341,346479.343750,0.001602
430,15,808,957,31682,26353,5329,3239,52,29,23,17,32440,40,510.263733,997.295044,8.666681,0.819178,5.344332,1.038210,14,0.017327,0,0.000000,568,0.702970,764,0.945545,346234.750000,0.003106
430,45,810,957,31716,26369,5347,3250,34,16,18,11,32476,36,514.232117,997.867981,8.653719,0.833414,5.339048,1.032038,14,0.017284,0,0.000000,575,0.709877,766,0.945679,346252.750000,0.000006
431,16,795,957,31764,26396,5368,3264,48,27,21,14,32509,33,521.155945,1008.068176,8.661270,0.812918,5.343906,1.037997,15,0.018868,0,0.000000,564,0.709434,753,0.947170,346223.125000,0.000451
431,46,796,957,31800,26422,5378,3273,36,26,10,9,32546,37,522.700073,1010.756165,8.673107,0.812290,5.342372,1.044108,16,0.020101,0,0.000000,561,0.704774,755,0.948492,346133.218750,0.000837
432,16,801,957,31834,26446,5388,3281,34,24,10,8,32585,39,518.313538,1009.447754,8.662850,0.817317,5.353584,1.050227,17,0.021223,0,0.000000,570,0.711610,760,0.948814,346397.281250,0.001535
432,46,796,957,31879,26473,5406,3296,45,27,18,15,32625,40,515.850220,1013.567871,8.672709,0.813385,5.332988,1.049014,17,0.021357,0,0.000000,560,0.703518,761,0.956030,346297.218750,0.000000
433,16,793,957,31921,26496,5425,3309,42,23,19,13,32664,39,514.848816,1016.923096,8.683762,0.813868,5.326565,1.045562,16,0.020177,0,0.000000,559,0.704918,756,0.953342,346395.843750,0.027679
433,46,778,957,31962,26522,5440,3320,41,26,15,11,32690,26,522.010132,1027.268921,8.694563,0.806848,5.332658,1.040151,16,0.020566,0,0.000000,545,0.700514,740,0.951157,346186.906250,0.003782
434,15,774,957,32004,26549,5455,3332,42,27,15,12,32728,38,520.268921,1032.329468,8.695642,0.801795,5.340320,1.041200,17,0.021964,0,0.000000,544,0.702842,734,0.948320,346332.343750,0.009351
434,45,782,957,32038,26567,5471,3343,34,18,16,11,32770,42,518.458679,1031.305420,8.705112,0.788355,5.340919,1.042687,18,0.023018,0,0.000000,548,0.700767,741,0.947570,346122.312500,0.008115
435,15,791,957,32071,26591,5480,3349,33,24,9,6,32812,42,512.683105,1028.083740,8.708927,0.795130,5.351330,1.038857,18,0.022756,0,0.000000,555,0.701643,752,0.950695,346333.750000,0.000245
435,45,796,957,32108,26615,5493,3359,37,24,13,10,32854,42,505.977020,1027.068726,8.700003,0.810988,5.340839,1.054062,21,0.026382,0,0.000000,560,0.703518,757,0.951005,346238.750000,0.035358
436,15,793,957,32143,26635,5508,3368,35,20,15,9,32886,32,510.322113,1031.665527,8.701460,0.817722,5.336157,1.067951,21,0.026482,0,0.000000,556,0.701135,755,0.952081,346167.312500,0.000370
436,45,790,957,32187,26665,5522,3375,44,30,14,7,32927,41,505.433868,1034.589355,8.692163,0.829579,5.333089,1.063050,21,0.026582,0,0.000000,547,0.692405,751,0.950633,346111.312500,0.000996
437,16,788,957,32222,26683,5539,3383,35,18,17,8,32960,33,509.497833,1036.623657,8.682062,0.846195,5.350810,1.068037,21,0.026650,0,0.000000,538,0.682741,750,0.951777,346104.468750,0.001092
437,46,796,957,32255,26702,5553,3390,33,19,14,7,33001,41,508.166412,1034.364990,8.686802,0.845545,5.347618,1.077810,20,0.025126,0,0.000000,546,0.685930,758,0.952261,346113.093750,0.027373
438,16,797,957,32291,26728,5563,3397,36,26,10,7,33038,37,502.272980,1035.123657,8.697106,0.837460,5.345645,1.067912,21,0.026349,0,0.000000,543,0.681305,759,0.952321,346371.218750,0.005097
438,46,786,957,32333,26759,5574,3403,42,31,11,6,33069,31,504.024323,1043.367676,8.698167,0.818098,5.349773,1.067119,21,0.026718,0,0.000000,541,0.688295,747,0.950382,346183.437500,0.014709
439,16,791,957,32366,26778,5588,3412,33,19,14,9,33107,38,504.347534,1042.565308,8.692751,0.830373,5.345644,1.067817,21,0.026549,0,0.000000,548,0.692794,750,0.948167,346238.343750,0.000006
439,46,792,957,32402,26796,5606,3424,36,18,18,12,33144,37,507.069397,1044.281128,8.684696,0.838814,5.344035,1.055851,21,0.026515,0,0.000000,542,0.684343,752,0.949495,346140.125000,0.000001
440,16,806,957,32422,26808,5614,3426,20,12,8,2,33178,34,510.762299,1037.321899,8.679742,0.852782,5.346108,1.051260,24,0.029777,0,0.000000,548,0.679901,767,0.951613,346302.156250,0.000002
440,46,809,957,32447,26822,5625,3432,25,14,11,6,33206,28,519.328552,1037.132202,8.664072,0.865031,5.355145,1.051512,24,0.029666,0,0.000000,545,0.673671,766,0.946848,346205.468750,0.000004
441,17,809,957,32486,26843,5643,3445,39,21,18,13,33245,39,520.069458,1039.553955,8.671327,0.842473,5.368591,1.064868,26,0.032138,0,0.000000,533,0.658838,767,0.948084,346212.625000,0.005677
441,47,822,957,32517,26867,5650,3447,31,24,7,2,33289,44,513.862244,1034.883423,8.678565,0.839387,5.363120,1.059789,26,0.031630,0,0.000000,536,0.652068,778,0.946472,346292.656250,0.000239
442,17,827,957,32543,26885,5658,3454,26,18,8,7,33320,31,517.497986,1033.087646,8.674074,0.858009,5.351274,1.063028,27,0.032648,0,0.000000,545,0.659008,784,0.948005,346445.468750,0.000580
442,47,831,957,32580,26912,5668,3460,37,27,10,6,33361,41,511.209717,1032.908081,8.684009,0.851282,5.343694,1.072187,28,0.033694,0,0.000000,543,0.653430,786,0.945848,346388.562500,0.000982
443,18,832,957,32615,26933,5682,3471,35,21,14,11,33397,36,514.694519,1034.865112,8.684608,0.857299,5.359009,1.072747,31,0.037260,0,0.000000,541,0.650240,789,0.948317,346384.468750,0.000001
443,48,829,957,32656,26961,5695,3481,41,28,13,10,33435,38,510.370728,1036.979858,8.679086,0.852949,5.340610,1.072206,31,0.037394,0,0.000000,542,0.653800,782,0.943305,346408.000000,0.000388
444,18,824,957,32691,26988,5703,3486,35,27,8,5,33465,30,508.620941,1039.696777,8.672253,0.856923,5.342031,1.081363,31,0.037621,0,0.000000,538,0.652913,777,0.942961,346284.812500,0.000183
444,49,828,957,32728,27016,5712,3490,37,28,9,4,33506,41,505.741089,1040.098145,8.679113,0.835224,5.318667,1.065720,33,0.039855,0,0.000000,549,0.663043,780,0.942029,346427.687500,0.001470
445,19,825,957,32773,27045,5728,3500,45,29,16,10,33548,42,501.853638,1044.628540,8.687141,0.827421,5.329883,1.071054,33,0.040000,0,0.000000,537,0.650909,778,0.943030,346300.687500,0.000283
445,49,810,957,32824,27076,5748,3516,51,31,20,16,33584,36,497.113434,1053.303711,8.696180,0.829153,5.334811,1.085704,32,0.039506,0,0.000000,521,0.643210,764,0.943210,346269.781250,0.000184
446,19,804,957,32869,27102,5767,3530,45,26,19,14,33623,39,498.518341,1058.162476,8.684880,0.848377,5.335159,1.096226,34,0.042289,0,0.000000,509,0.633085,757,0.941542,346181.000000,0.005169
446,49,778,957,32931,27137,5794,3546,62,35,27,16,33659,36,500.565765,1074.725098,8.692645,0.855254,5.351965,1.093184,33,0.042416,0,0.000000,486,0.624679,730,0.938303,346303.437500,0.000631
447,19,773,957,32968,27161,5807,3557,37,24,13,11,33691,32,506.489441,1079.916260,8.697031,0.852309,5.360848,1.097083,34,0.043984,0,0.000000,479,0.619664,727,0.940492,346348.187500,0.000002
447,48,773,957,33010,27186,5824,3569,42,25,17,12,33733,42,505.880188,1082.521362,8.674310,0.882033,5.364082,1.107645,33,0.042691,0,0.000000,481,0.622251,726,0.939198,346232.843750,0.007312
448,17,760,957,33058,27211,5847,3584,48,25,23,15,33768,35,510.977386,1092.718140,8.668052,0.888559,5.366461,1.122700,30,0.039474,0,0.000000,467,0.614474,719,0.946053,346216.125000,0.000042
448,47,769,957,33096,27236,5860,3595,38,25,13,11,33815,47,502.257202,1089.142334,8.674536,0.882420,5.359507,1.121754,36,0.046814,0,0.000000,473,0.615085,725,0.942783,346268.031250,0.035840
449,16,765,957,33133,27254,5879,3611,37,18,19,16,33848,33,507.475006,1093.189453,8.665575,0.898353,5.342580,1.121541,39,0.050980,0,0.000000,476,0.622222,720,0.941176,346233.750000,0.000009
449,45,781,957,33158,27269,5889,3617,25,15,10,6,33889,41,508.973022,1086.217407,8.669551,0.896640,5.348059,1.132764,38,0.048656,0,0.000000,492,0.629962,740,0.947503,346224.875000,0.000543
450,15,784,957,33187,27288,5899,3627,29,19,10,10,33921,32,514.329773,1086.779419,8.664396,0.896579,5.339435,1.143151,37,0.047194,0,0.000000,500,0.637755,745,0.950255,346165.250000,0.000548
450,45,791,957,33223,27314,5909,3634,36,26,10,7,33964,43,507.203766,1085.134155,8.665266,0.901449,5.341743,1.145548,36,0.045512,0,0.000000,499,0.630847,756,0.955752,346163.593750,0.000020
451,15,803,957,33251,27334,5917,3637,28,20,8,3,34004,40,507.353027,1080.917358,8.684618,0.874571,5.326632,1.143903,37,0.046077,0,0.000000,510,0.635118,766,0.953923,346302.093750,0.000542
451,45,813,957,33284,27355,5929,3645,33,21,12,8,34047,43,506.370087,1077.248169,8.698364,0.859117,5.341424,1.148711,38,0.046740,0,0.000000,518,0.637146,775,0.953260,346296.218750,0.000005
452,15,812,957,33318,27384,5934,3648,34,29,5,3,34080,33,504.528259,1079.031738,8.698187,0.855328,5.353046,1.152235,42,0.051724,0,0.000000,521,0.641626,774,0.953202,346303.531250,0.000277
452,45,825,957,33356,27404,5952,3660,38,20,18,12,34131,51,498.570343,1075.121826,8.681582,0.858020,5.355959,1.166319,46,0.055758,0,0.000000,533,0.646061,789,0.956364,346370.718750,0.000035
453,16,820,957,33396,27436,5960,3665,40,32,8,5,34166,35,495.953003,1079.855835,8.687865,0.858040,5.365332,1.170801,43,0.052439,0,0.000000,526,0.641463,784,0.956098,346280.187500,0.012587
453,46,829,957,33424,27455,5969,3671,28,19,9,6,34203,37,500.670013,1077.286987,8.693599,0.848060,5.357871,1.169925,43,0.051870,0,0.000000,531,0.640531,795,0.958987,346445.062500,0.000031
454,16,835,957,33455,27475,5980,3676,31,20,11,5,34240,37,501.103149,1075.064941,8.701879,0.843833,5.358898,1.166865,42,0.050299,0,0.000000,527,0.631138,802,0.960479,346496.375000,0.000811
454,47,842,957,33491,27501,5990,3682,36,26,10,6,34283,43,496.346466,1072.572510,8.686905,0.866975,5.351206,1.157697,43,0.051069,0,0.000000,540,0.641330,808,0.959620,346523.375000,0.011527
455,18,841,957,33528,27527,6001,3687,37,26,11,5,34319,36,496.398956,1073.954468,8.680839,0.867321,5.344604,1.155068,45,0.053508,0,0.000000,540,0.642093,807,0.959572,346475.406250,0.000010
455,48,851,957,33563,27558,6005,3689,35,31,4,2,34364,45,485.520477,1068.391479,8.673318,0.876412,5.338805,1.155572,43,0.050529,0,0.000000,542,0.636898,817,0.960047,346473.375000,0.013154
456,19,852,957,33600,27587,6013,3695,37,29,8,6,34402,38,485.356079,1069.518311,8.680532,0.864110,5.338377,1.152767,39,0.045775,0,0.000000,538,0.631455,820,0.962441,346507.468750,0.002786
456,50,855,957,33634,27611,6023,3703,34,24,10,8,34439,37,483.323669,1067.190674,8.685750,0.863222,5.350874,1.155999,38,0.044444,0,0.000000,538,0.629240,823,0.962573,346498.468750,0.000014
457,21,848,957,33673,27633,6040,3718,39,22,17,15,34471,32,489.445007,1071.839111,8.693100,0.862966,5.343197,1.138713,37,0.043632,0,0.000000,530,0.625000,816,0.962264,346446.281250,0.000000
457,52,851,957,33707,27663,6044,3720,34,30,4,2,34508,37,486.365631,1071.381958,8.684807,0.870723,5.337895,1.137509,37,0.043478,0,0.000000,532,0.625147,818,0.961222,346438.531250,0.003019
458,22,865,957,33736,27682,6054,3724,29,19,10,4,34551,43,485.187927,1064.135864,8.678667,0.868716,5.354166,1.129435,39,0.045087,0,0.000000,541,0.625434,831,0.960694,346525.718750,0.000000
458,52,880,957,33763,27707,6056,3724,27,25,2,0,34593,42,481.136627,1056.957520,8.681113,0.871190,5.358225,1.132710,38,0.043182,0,0.000000,546,0.620455,846,0.961364,346407.593750,0.001182
459,22,888,957,33791,27732,6059,3725,28,25,3,1,34629,36,483.567719,1054.249756,8.676568,0.870003,5.360627,1.127904,39,0.043919,0,0.000000,548,0.617117,855,0.962838,346349.156250,0.004630
459,52,895,957,33826,27758,6068,3730,35,26,9,5,34671,42,484.003204,1052.774170,8.686417,0.870310,5.371772,1.142076,35,0.039106,0,0.000000,540,0.603352,861,0.962011,346346.843750,0.004033
460,21,904,957,33856,27779,6077,3735,30,21,9,5,34710,39,486.991821,1049.608032,8.670341,0.883907,5.374600,1.135539,37,0.040929,0,0.000000,545,0.602876,867,0.959071,346360.468750,0.000048
460,51,893,957,33899,27814,6085,3739,43,35,8,4,34742,32,489.696381,1056.592651,8.676900,0.872698,5.378055,1.145355,36,0.040314,0,0.000000,538,0.602464,856,0.958567,346383.937500,0.000343
461,21,884,957,33940,27847,6093,3742,41,33,8,3,34774,32,492.918579,1062.727173,8.675047,0.871709,5.373389,1.146297,33,0.037330,0,0.000000,527,0.596154,852,0.963801,346408.562500,0.008285
461,51,870,957,33983,27881,6102,3750,43,34,9,8,34803,29,495.622803,1070.309937,8.666767,0.883966,5.395692,1.154619,30,0.034483,0,0.000000,516,0.593103,837,0.962069,346491.687500,0.001569
462,21,860,957,34030,27913,6117,3761,47,32,15,11,34840,37,498.767334,1077.179810,8.676584,0.870034,5.412758,1.153199,27,0.031395,0,0.000000,499,0.580233,826,0.960465,346511.531250,0.000791
462,51,853,957,34068,27941,6127,3764,38,28,10,3,34871,31,504.606323,1083.056885,8.662547,0.891885,5.421229,1.151341,27,0.031653,0,0.000000,502,0.588511,820,0.961313,346526.218750,0.000132
463,21,854,957,34104,27968,6136,3768,36,27,9,4,34908,37,507.538483,1085.115967,8.669351,0.893201,5.428674,1.154507,28,0.032787,0,0.000000,508,0.594848,816,0.955504,346509.125000,0.008911
463,52,846,957,34148,27998,6150,3778,44,30,14,10,34944,36,509.948975,1091.860718,8.649300,0.906234,5.447911,1.143692,27,0.031915,0,0.000000,504,0.595745,809,0.956265,346532.625000,0.002371
464,22,836,957,34204,28034,6170,3796,56,36,20,18,34990,46,506.630127,1100.189697,8.669773,0.906023,5.434627,1.150078,26,0.031100,0,0.000000,492,0.588517,800,0.956938,346493.156250,0.000094
464,53,825,957,34245,28056,6189,3813,41,22,19,17,35020,30,516.849976,1109.180054,8.679613,0.892776,5.440871,1.141992,25,0.030303,0,0.000000,483,0.585455,788,0.955151,346556.375000,0.000161
465,24,827,957,34289,28082,6207,3826,44,26,18,13,35066,46,515.799988,1111.735229,8.685481,0.886724,5.457237,1.120377,26,0.031439,0,0.000000,483,0.584039,789,0.954051,346460.312500,0.008033
465,54,819,957,34336,28114,6222,3836,47,32,15,10,35105,39,514.857971,1120.118286,8.674665,0.898015,5.455693,1.113817,26,0.031746,0,0.000000,477,0.582418,780,0.952381,346468.750000,0.001294
466,24,821,957,34377,28149,6228,3841,41,35,6,5,35148,43,507.916107,1122.194458,8.679562,0.901531,5.452188,1.112820,23,0.028015,0,0.000000,474,0.577345,783,0.953715,346474.500000,0.000326
466,54,808,957,34430,28185,6245,3852,53,36,17,11,35188,40,502.818176,1133.611694,8.677836,0.915329,5.439055,1.120510,23,0.028465,0,0.000000,468,0.579208,774,0.957921,346248.812500,0.005223
467,23,801,957,34475,28220,6255,3857,45,35,10,5,35226,38,498.895691,1141.236816,8.673353,0.916992,5.456606,1.126586,22,0.027466,0,0.000000,461,0.575531,767,0.957553,346522.281250,0.000000
467,53,805,957,34517,28241,6276,3871,42,21,21,14,35272,46,498.022644,1142.253296,8.671343,0.915610,5.454636,1.133388,20,0.024845,0,0.000000,466,0.578882,776,0.963975,346487.812500,0.002506
468,23,795,957,34559,28271,6288,3880,42,30,12,9,35304,32,499.155426,1150.706299,8.667082,0.912314,5.481763,1.125965,20,0.025157,0,0.000000,469,0.589937,765,0.962264,346438.625000,0.002236
468,54,793,957,34603,28300,6303,3893,44,29,15,13,35346,42,494.780273,1153.250732,8.677366,0.894975,5.466546,1.116173,21,0.026482,0,0.000000,465,0.586381,761,0.959647,346464.312500,0.000077
469,24,789,957,34640,28325,6315,3902,37,25,12,9,35379,33,498.500397,1157.470337,8.692818,0.888750,5.451418,1.111478,21,0.026616,0,0.000000,468,0.593156,759,0.961977,346411.687500,0.001209
469,55,799,957,34667,28346,6321,3906,27,21,6,4,35416,37,497.188782,1152.768555,8.702292,0.880128,5.432884,1.100057,22,0.027534,0,0.000000,470,0.588235,768,0.961201,346510.218750,0.001931
470,25,789,957,34714,28381,6333,3914,47,35,12,8,35453,37,492.591125,1160.931274,8.698690,0.888921,5.423574,1.101139,23,0.029151,0,0.000000,466,0.590621,758,0.960710,346306.000000,0.001655
470,56,783,957,34755,28414,6341,3918,41,33,8,4,35488,35,487.563385,1167.049316,8.678461,0.906113,5.426786,1.112982,21,0.026820,0,0.000000,464,0.592593,752,0.960409,346340.312500,0.000025
471,26,788,957,34791,28439,6352,3929,36,25,11,11,35529,41,484.323883,1165.714111,8.685408,0.902311,5.428230,1.116332,24,0.030457,0,0.000000,470,0.596447,757,0.960660,346315.875000,0.011624
471,56,784,957,34830,28459,6371,3942,39,20,19,13,35564,35,490.686676,1170.534302,8.678667,0.916988,5.466710,1.118350,24,0.030612,0,0.000000,452,0.576531,755,0.963010,346437.312500,0.003400
472,26,785,957,34858,28482,6376,3945,28,23,5,3,35593,29,492.697418,1170.321777,8.675085,0.900910,5.476249,1.124977,24,0.030573,0,0.000000,457,0.582166,754,0.960510,346409.781250,0.000100
472,56,783,957,34894,28512,6382,3950,36,30,6,5,35627,34,489.701355,1172.916382,8.679638,0.910838,5.457255,1.124655,25,0.031928,0,0.000000,453,0.578544,754,0.962963,346232.031250,0.007062
473,26,784,957,34924,28537,6387,3955,30,25,5,5,35658,31,492.742859,1174.152954,8.676014,0.917222,5.473869,1.121985,26,0.033163,0,0.000000,455,0.580357,753,0.960459,346441.625000,0.000558
473,57,779,957,34957,28563,6394,3960,33,26,7,5,35686,28,497.171844,1179.205933,8.693542,0.905603,5.469880,1.116668,25,0.032092,0,0.000000,451,0.578947,747,0.958922,346227.593750,0.000049
474,27,768,957,35006,28598,6408,3973,49,35,14,13,35724,38,497.795410,1189.166626,8.715697,0.883241,5.467572,1.108886,26,0.033854,0,0.000000,442,0.575521,736,0.958333,346305.125000,0.000631
474,57,778,957,35042,28624,6418,3980,36,26,10,7,35770,46,491.247955,1184.218384,8.706278,0.901365,5.468637,1.112027,23,0.029563,0,0.000000,437,0.561697,746,0.958869,346348.937500,0.000020
475,27,772,957,35082,28652,6430,3989,40,28,12,9,35804,34,491.880096,1189.887573,8.709701,0.908853,5.473761,1.125355,22,0.028497,0,0.000000,429,0.555699,743,0.962435,346453.000000,0.000011
475,57,769,957,35114,28678,6436,3992,32,26,6,3,35833,29,494.476135,1194.113037,8.727574,0.894628,5.468104,1.140552,24,0.031209,0,0.000000,430,0.559168,740,0.962289,346290.312500,0.000642
476,27,781,957,35139,28696,6443,3997,25,18,7,5,35870,37,495.539490,1187.854004,8.730303,0.899267,5.464249,1.133237,25,0.032010,0,0.000000,440,0.563380,752,0.962868,346373.312500,0.009050
